timestamp,accel_x,accel_y,accel_z,simulated_ground_truth
2026-03-15 08:00:01.207,0.3719,0.02476,0.2404,NORMAL_HEALTHY
2026-03-15 08:00:01.208,0.45862,0.01554,0.18335,NORMAL_HEALTHY
2026-03-15 08:00:01.209,0.40012,-0.06147,0.15938,NORMAL_HEALTHY
2026-03-15 08:00:01.210,0.37982,-0.07158,0.139,NORMAL_HEALTHY
2026-03-15 08:00:01.211,0.36668,-0.07106,0.1206,NORMAL_HEALTHY
2026-03-15 08:00:01.212,0.28505,-0.11231,0.0706,NORMAL_HEALTHY
2026-03-15 08:00:01.213,0.29227,-0.18241,0.03302,NORMAL_HEALTHY
2026-03-15 08:00:01.214,0.18373,-0.19014,-0.0228,NORMAL_HEALTHY
2026-03-15 08:00:01.215,0.13929,-0.19937,-0.01854,NORMAL_HEALTHY
2026-03-15 08:00:01.216,0.19494,-0.24522,-0.04073,NORMAL_HEALTHY
2026-03-15 08:00:01.217,0.14396,-0.21994,-0.11036,NORMAL_HEALTHY
2026-03-15 08:00:01.218,0.08477,-0.23136,-0.10523,NORMAL_HEALTHY
2026-03-15 08:00:01.219,-0.0658,-0.24458,-0.04988,NORMAL_HEALTHY
2026-03-15 08:00:01.220,-0.018,-0.28382,-0.13419,NORMAL_HEALTHY
2026-03-15 08:00:01.221,-0.02291,-0.20071,-0.20949,NORMAL_HEALTHY
2026-03-15 08:00:01.222,-0.04073,-0.22174,-0.18697,NORMAL_HEALTHY
2026-03-15 08:00:01.223,-0.09949,-0.19509,-0.16618,NORMAL_HEALTHY
2026-03-15 08:00:01.224,-0.21295,-0.19204,-0.2115,NORMAL_HEALTHY
2026-03-15 08:00:01.225,-0.19134,-0.20725,-0.22427,NORMAL_HEALTHY
2026-03-15 08:00:01.226,-0.17364,-0.19221,-0.26448,NORMAL_HEALTHY
2026-03-15 08:00:01.227,-0.28906,-0.1537,-0.18424,NORMAL_HEALTHY
2026-03-15 08:00:01.228,-0.27186,-0.16418,-0.13706,NORMAL_HEALTHY
2026-03-15 08:00:01.229,-0.31623,-0.03478,-0.2202,NORMAL_HEALTHY
2026-03-15 08:00:01.230,-0.32333,-0.00895,-0.15659,NORMAL_HEALTHY
2026-03-15 08:00:01.231,-0.30905,0.04117,-0.18778,NORMAL_HEALTHY
2026-03-15 08:00:01.232,-0.39232,0.06997,-0.11487,NORMAL_HEALTHY
2026-03-15 08:00:01.233,-0.36546,0.1541,-0.06117,NORMAL_HEALTHY
2026-03-15 08:00:01.234,-0.3789,0.12551,-0.07598,NORMAL_HEALTHY
2026-03-15 08:00:01.235,-0.28461,0.18807,0.02134,NORMAL_HEALTHY
2026-03-15 08:00:01.236,-0.23445,0.25615,-0.02861,NORMAL_HEALTHY
2026-03-15 08:00:01.237,-0.26716,0.30325,-0.00468,NORMAL_HEALTHY
2026-03-15 08:00:01.238,-0.08838,0.31232,0.23048,NORMAL_HEALTHY
2026-03-15 08:00:01.239,0.04442,0.32857,0.15697,NORMAL_HEALTHY
2026-03-15 08:00:01.240,0.04978,0.41451,0.1419,NORMAL_HEALTHY
2026-03-15 08:00:01.241,-0.01834,0.30984,0.25135,NORMAL_HEALTHY
2026-03-15 08:00:01.242,0.16386,0.36451,0.2126,NORMAL_HEALTHY
2026-03-15 08:00:01.243,0.08556,0.32777,0.24032,NORMAL_HEALTHY
2026-03-15 08:00:01.244,0.15473,0.26064,0.30249,NORMAL_HEALTHY
2026-03-15 08:00:01.245,0.29388,0.19091,0.26541,NORMAL_HEALTHY
2026-03-15 08:00:01.246,0.31456,0.10378,0.23365,NORMAL_HEALTHY
2026-03-15 08:00:01.247,0.38039,0.1225,0.24464,NORMAL_HEALTHY
2026-03-15 08:00:01.248,0.31397,0.04812,0.13635,NORMAL_HEALTHY
2026-03-15 08:00:01.249,0.37084,0.06482,0.12993,NORMAL_HEALTHY
2026-03-15 08:00:01.250,0.3207,-0.03064,0.1911,NORMAL_HEALTHY
2026-03-15 08:00:01.251,0.30706,-0.1184,0.04235,NORMAL_HEALTHY
2026-03-15 08:00:01.252,0.30718,-0.04125,0.08464,NORMAL_HEALTHY
2026-03-15 08:00:01.253,0.26826,-0.1476,0.03902,NORMAL_HEALTHY
2026-03-15 08:00:01.254,0.19257,-0.15367,0.01348,NORMAL_HEALTHY
2026-03-15 08:00:01.255,0.19587,-0.25182,0.01964,NORMAL_HEALTHY
2026-03-15 08:00:01.256,0.18903,-0.25039,-0.01995,NORMAL_HEALTHY
2026-03-15 08:00:01.257,0.09154,-0.27208,-0.10805,NORMAL_HEALTHY
2026-03-15 08:00:01.258,-0.01126,-0.2268,-0.16957,NORMAL_HEALTHY
2026-03-15 08:00:01.259,-0.02289,-0.33961,-0.13034,NORMAL_HEALTHY
2026-03-15 08:00:01.260,-0.00752,-0.26676,-0.18375,NORMAL_HEALTHY
2026-03-15 08:00:01.261,-0.09714,-0.23166,-0.18473,NORMAL_HEALTHY
2026-03-15 08:00:01.262,-0.06148,-0.28446,-0.17566,NORMAL_HEALTHY
2026-03-15 08:00:01.263,-0.05126,-0.21393,-0.21115,NORMAL_HEALTHY
2026-03-15 08:00:01.264,-0.14293,-0.23712,-0.20896,NORMAL_HEALTHY
2026-03-15 08:00:01.265,-0.21127,-0.21735,-0.21159,NORMAL_HEALTHY
2026-03-15 08:00:01.266,-0.28289,-0.23183,-0.2739,NORMAL_HEALTHY
2026-03-15 08:00:01.267,-0.34939,-0.21303,-0.22168,NORMAL_HEALTHY
2026-03-15 08:00:01.268,-0.34665,-0.10621,-0.22283,NORMAL_HEALTHY
2026-03-15 08:00:01.269,-0.42789,-0.06114,-0.18652,NORMAL_HEALTHY
2026-03-15 08:00:01.270,-0.39969,-0.02677,-0.2292,NORMAL_HEALTHY
2026-03-15 08:00:01.271,-0.35703,-0.04964,-0.23951,NORMAL_HEALTHY
2026-03-15 08:00:01.272,-0.38287,0.05057,-0.16144,NORMAL_HEALTHY
2026-03-15 08:00:01.273,-0.41353,0.09184,-0.10258,NORMAL_HEALTHY
2026-03-15 08:00:01.274,-0.33533,0.16883,-0.09452,NORMAL_HEALTHY
2026-03-15 08:00:01.275,-0.2414,0.16038,-0.00892,NORMAL_HEALTHY
2026-03-15 08:00:01.276,-0.19656,0.27491,0.01455,NORMAL_HEALTHY
2026-03-15 08:00:01.277,-0.22778,0.33534,0.02016,NORMAL_HEALTHY
2026-03-15 08:00:01.278,-0.18752,0.30215,0.16029,NORMAL_HEALTHY
2026-03-15 08:00:01.279,-0.05199,0.29514,0.14983,NORMAL_HEALTHY
2026-03-15 08:00:01.280,-0.03072,0.31196,0.23349,NORMAL_HEALTHY
2026-03-15 08:00:01.281,0.00239,0.40465,0.25994,NORMAL_HEALTHY
2026-03-15 08:00:01.282,0.19356,0.29937,0.24935,NORMAL_HEALTHY
2026-03-15 08:00:01.283,0.12971,0.26901,0.28658,NORMAL_HEALTHY
2026-03-15 08:00:01.284,0.32046,0.20742,0.26194,NORMAL_HEALTHY
2026-03-15 08:00:01.285,0.29242,0.15104,0.29168,NORMAL_HEALTHY
2026-03-15 08:00:01.286,0.29689,0.15277,0.24285,NORMAL_HEALTHY
2026-03-15 08:00:01.287,0.31486,0.10853,0.23121,NORMAL_HEALTHY
2026-03-15 08:00:01.288,0.34514,0.02487,0.22373,NORMAL_HEALTHY
2026-03-15 08:00:01.289,0.4446,0.01004,0.21639,NORMAL_HEALTHY
2026-03-15 08:00:01.290,0.28049,-0.03792,0.10885,NORMAL_HEALTHY
2026-03-15 08:00:01.291,0.25562,-0.1204,0.15298,NORMAL_HEALTHY
2026-03-15 08:00:01.292,0.34951,-0.11771,0.02129,NORMAL_HEALTHY
2026-03-15 08:00:01.293,0.25956,-0.14847,0.04556,NORMAL_HEALTHY
2026-03-15 08:00:01.294,0.14104,-0.22649,0.00334,NORMAL_HEALTHY
2026-03-15 08:00:01.295,0.2218,-0.3037,-0.03166,NORMAL_HEALTHY
2026-03-15 08:00:01.296,0.16295,-0.19078,-0.03076,NORMAL_HEALTHY
2026-03-15 08:00:01.297,0.14555,-0.27284,-0.14824,NORMAL_HEALTHY
2026-03-15 08:00:01.298,0.05764,-0.20427,-0.05671,NORMAL_HEALTHY
2026-03-15 08:00:01.299,0.07406,-0.23315,-0.11404,NORMAL_HEALTHY
2026-03-15 08:00:01.300,-0.02781,-0.2584,-0.08884,NORMAL_HEALTHY
2026-03-15 08:00:01.301,-0.08566,-0.18277,-0.17674,NORMAL_HEALTHY
2026-03-15 08:00:01.302,-0.01103,-0.30663,-0.16149,NORMAL_HEALTHY
2026-03-15 08:00:01.303,-0.15326,-0.29899,-0.18906,NORMAL_HEALTHY
2026-03-15 08:00:01.304,-0.10532,-0.2628,-0.2617,NORMAL_HEALTHY
2026-03-15 08:00:01.305,-0.19958,-0.21408,-0.19982,NORMAL_HEALTHY
2026-03-15 08:00:01.306,-0.18575,-0.19118,-0.16036,NORMAL_HEALTHY
2026-03-15 08:00:01.307,-0.25817,-0.17602,-0.28366,NORMAL_HEALTHY
2026-03-15 08:00:01.308,-0.31514,-0.14233,-0.19043,NORMAL_HEALTHY
2026-03-15 08:00:01.309,-0.30634,-0.1391,-0.20886,NORMAL_HEALTHY
2026-03-15 08:00:01.310,-0.31642,0.02032,-0.16816,NORMAL_HEALTHY
2026-03-15 08:00:01.311,-0.32387,0.00665,-0.16316,NORMAL_HEALTHY
2026-03-15 08:00:01.312,-0.30125,-0.00081,-0.15976,NORMAL_HEALTHY
2026-03-15 08:00:01.313,-0.39295,0.12495,-0.06895,NORMAL_HEALTHY
2026-03-15 08:00:01.314,-0.36294,0.05949,-0.0855,NORMAL_HEALTHY
2026-03-15 08:00:01.315,-0.25431,0.23321,-0.011,NORMAL_HEALTHY
2026-03-15 08:00:01.316,-0.26965,0.20011,0.03968,NORMAL_HEALTHY
2026-03-15 08:00:01.317,-0.24308,0.38413,0.08993,NORMAL_HEALTHY
2026-03-15 08:00:01.318,-0.16805,0.29306,0.11372,NORMAL_HEALTHY
2026-03-15 08:00:01.319,-0.08295,0.38374,0.16722,NORMAL_HEALTHY
2026-03-15 08:00:01.320,-0.03658,0.42247,0.20095,NORMAL_HEALTHY
2026-03-15 08:00:01.321,0.10942,0.31043,0.24366,NORMAL_HEALTHY
2026-03-15 08:00:01.322,0.15457,0.23873,0.32513,NORMAL_HEALTHY
2026-03-15 08:00:01.323,0.2659,0.27442,0.23073,NORMAL_HEALTHY
2026-03-15 08:00:01.324,0.27303,0.25816,0.28718,NORMAL_HEALTHY
2026-03-15 08:00:01.325,0.30957,0.23188,0.32164,NORMAL_HEALTHY
2026-03-15 08:00:01.326,0.36149,0.11647,0.30636,NORMAL_HEALTHY
2026-03-15 08:00:01.327,0.43636,0.24279,0.19944,NORMAL_HEALTHY
2026-03-15 08:00:01.328,0.37587,-0.03266,0.23191,NORMAL_HEALTHY
2026-03-15 08:00:01.329,0.3345,0.08584,0.15441,NORMAL_HEALTHY
2026-03-15 08:00:01.330,0.26554,-0.06465,0.07811,NORMAL_HEALTHY
2026-03-15 08:00:01.331,0.36702,-0.17675,0.11226,NORMAL_HEALTHY
2026-03-15 08:00:01.332,0.19812,-0.14165,0.13245,NORMAL_HEALTHY
2026-03-15 08:00:01.333,0.28741,-0.19799,0.03832,NORMAL_HEALTHY
2026-03-15 08:00:01.334,0.23413,-0.16857,-0.04226,NORMAL_HEALTHY
2026-03-15 08:00:01.335,0.22462,-0.3253,-0.04803,NORMAL_HEALTHY
2026-03-15 08:00:01.336,0.13138,-0.19998,-0.05422,NORMAL_HEALTHY
2026-03-15 08:00:01.337,0.04615,-0.28071,-0.0745,NORMAL_HEALTHY
2026-03-15 08:00:01.338,0.07334,-0.27145,-0.12231,NORMAL_HEALTHY
2026-03-15 08:00:01.339,0.07334,-0.2734,-0.13041,NORMAL_HEALTHY
2026-03-15 08:00:01.340,0.1085,-0.31338,-0.21207,NORMAL_HEALTHY
2026-03-15 08:00:01.341,0.00065,-0.28024,-0.1766,NORMAL_HEALTHY
2026-03-15 08:00:01.342,-0.11636,-0.25788,-0.12605,NORMAL_HEALTHY
2026-03-15 08:00:01.343,-0.07632,-0.2022,-0.24628,NORMAL_HEALTHY
2026-03-15 08:00:01.344,-0.21335,-0.34755,-0.23757,NORMAL_HEALTHY
2026-03-15 08:00:01.345,-0.14715,-0.18839,-0.22677,NORMAL_HEALTHY
2026-03-15 08:00:01.346,-0.23434,-0.21793,-0.21813,NORMAL_HEALTHY
2026-03-15 08:00:01.347,-0.23108,-0.22997,-0.21677,NORMAL_HEALTHY
2026-03-15 08:00:01.348,-0.25539,-0.14568,-0.19952,NORMAL_HEALTHY
2026-03-15 08:00:01.349,-0.18873,-0.09341,-0.20113,NORMAL_HEALTHY
2026-03-15 08:00:01.350,-0.3869,-0.03692,-0.18312,NORMAL_HEALTHY
2026-03-15 08:00:01.351,-0.35217,-0.03924,-0.16953,NORMAL_HEALTHY
2026-03-15 08:00:01.352,-0.29062,0.0749,-0.11386,NORMAL_HEALTHY
2026-03-15 08:00:01.353,-0.36618,0.1407,-0.10223,NORMAL_HEALTHY
2026-03-15 08:00:01.354,-0.38063,0.17461,-0.10578,NORMAL_HEALTHY
2026-03-15 08:00:01.355,-0.33163,0.21841,-0.01558,NORMAL_HEALTHY
2026-03-15 08:00:01.356,-0.31512,0.29927,0.04166,NORMAL_HEALTHY
2026-03-15 08:00:01.357,-0.23661,0.22596,0.06489,NORMAL_HEALTHY
2026-03-15 08:00:01.358,-0.16131,0.32385,0.10427,NORMAL_HEALTHY
2026-03-15 08:00:01.359,-0.17135,0.31977,0.14999,NORMAL_HEALTHY
2026-03-15 08:00:01.360,0.03168,0.31245,0.25798,NORMAL_HEALTHY
2026-03-15 08:00:01.361,-0.02461,0.392,0.2231,NORMAL_HEALTHY
2026-03-15 08:00:01.362,0.18199,0.32243,0.29448,NORMAL_HEALTHY
2026-03-15 08:00:01.363,0.182,0.24461,0.31902,NORMAL_HEALTHY
2026-03-15 08:00:01.364,0.24998,0.26389,0.31794,NORMAL_HEALTHY
2026-03-15 08:00:01.365,0.24839,0.23567,0.25034,NORMAL_HEALTHY
2026-03-15 08:00:01.366,0.32648,0.16415,0.20616,NORMAL_HEALTHY
2026-03-15 08:00:01.367,0.31538,0.16625,0.26977,NORMAL_HEALTHY
2026-03-15 08:00:01.368,0.3606,0.06616,0.20225,NORMAL_HEALTHY
2026-03-15 08:00:01.369,0.42974,-0.00442,0.18964,NORMAL_HEALTHY
2026-03-15 08:00:01.370,0.4073,-0.07766,0.20181,NORMAL_HEALTHY
2026-03-15 08:00:01.371,0.25294,-0.01972,0.09822,NORMAL_HEALTHY
2026-03-15 08:00:01.372,0.28988,-0.20836,0.05901,NORMAL_HEALTHY
2026-03-15 08:00:01.373,0.21739,-0.18712,0.03461,NORMAL_HEALTHY
2026-03-15 08:00:01.374,0.28112,-0.17983,0.01635,NORMAL_HEALTHY
2026-03-15 08:00:01.375,0.14021,-0.2478,0.03697,NORMAL_HEALTHY
2026-03-15 08:00:01.376,0.11903,-0.1565,-0.06352,NORMAL_HEALTHY
2026-03-15 08:00:01.377,0.11654,-0.19335,-0.03694,NORMAL_HEALTHY
2026-03-15 08:00:01.378,0.07176,-0.26334,-0.10744,NORMAL_HEALTHY
2026-03-15 08:00:01.379,0.05543,-0.21352,-0.12718,NORMAL_HEALTHY
2026-03-15 08:00:01.380,0.03094,-0.18324,-0.13391,NORMAL_HEALTHY
2026-03-15 08:00:01.381,-0.02295,-0.31595,-0.25754,NORMAL_HEALTHY
2026-03-15 08:00:01.382,-0.05788,-0.25087,-0.20002,NORMAL_HEALTHY
2026-03-15 08:00:01.383,-0.10425,-0.24141,-0.15724,NORMAL_HEALTHY
2026-03-15 08:00:01.384,-0.15149,-0.25864,-0.17458,NORMAL_HEALTHY
2026-03-15 08:00:01.385,-0.20584,-0.18799,-0.23572,NORMAL_HEALTHY
2026-03-15 08:00:01.386,-0.26572,-0.18508,-0.22485,NORMAL_HEALTHY
2026-03-15 08:00:01.387,-0.24539,-0.17271,-0.29153,NORMAL_HEALTHY
2026-03-15 08:00:01.388,-0.32365,-0.0943,-0.23445,NORMAL_HEALTHY
2026-03-15 08:00:01.389,-0.34179,-0.04706,-0.23981,NORMAL_HEALTHY
2026-03-15 08:00:01.390,-0.42714,-0.05145,-0.21617,NORMAL_HEALTHY
2026-03-15 08:00:01.391,-0.41023,-0.00336,-0.15955,NORMAL_HEALTHY
2026-03-15 08:00:01.392,-0.36419,0.06888,-0.08406,NORMAL_HEALTHY
2026-03-15 08:00:01.393,-0.37147,0.12066,-0.12983,NORMAL_HEALTHY
2026-03-15 08:00:01.394,-0.3754,0.13622,-0.08783,NORMAL_HEALTHY
2026-03-15 08:00:01.395,-0.28201,0.3102,-0.05105,NORMAL_HEALTHY
2026-03-15 08:00:01.396,-0.27649,0.25179,0.0355,NORMAL_HEALTHY
2026-03-15 08:00:01.397,-0.18819,0.34588,-0.01496,NORMAL_HEALTHY
2026-03-15 08:00:01.398,-0.25836,0.29797,0.15538,NORMAL_HEALTHY
2026-03-15 08:00:01.399,-0.14926,0.20845,0.18068,NORMAL_HEALTHY
2026-03-15 08:00:01.400,0.01218,0.29579,0.16473,NORMAL_HEALTHY
2026-03-15 08:00:01.401,0.02249,0.34098,0.20903,NORMAL_HEALTHY
2026-03-15 08:00:01.402,0.16372,0.19772,0.2246,NORMAL_HEALTHY
2026-03-15 08:00:01.403,0.14507,0.28041,0.25047,NORMAL_HEALTHY
2026-03-15 08:00:01.404,0.29555,0.17545,0.27632,NORMAL_HEALTHY
2026-03-15 08:00:01.405,0.3279,0.28927,0.25412,NORMAL_HEALTHY
2026-03-15 08:00:01.406,0.34931,0.08441,0.17495,NORMAL_HEALTHY
2026-03-15 08:00:01.407,0.39656,0.1086,0.28001,NORMAL_HEALTHY
2026-03-15 08:00:01.408,0.29506,0.07793,0.27796,NORMAL_HEALTHY
2026-03-15 08:00:01.409,0.3829,0.01585,0.18182,NORMAL_HEALTHY
2026-03-15 08:00:01.410,0.27146,0.01299,0.12587,NORMAL_HEALTHY
2026-03-15 08:00:01.411,0.35469,-0.15541,0.06998,NORMAL_HEALTHY
2026-03-15 08:00:01.412,0.37377,-0.1428,0.12579,NORMAL_HEALTHY
2026-03-15 08:00:01.413,0.26547,-0.23957,0.07063,NORMAL_HEALTHY
2026-03-15 08:00:01.414,0.20373,-0.15896,0.00646,NORMAL_HEALTHY
2026-03-15 08:00:01.415,0.11783,-0.20338,0.05088,NORMAL_HEALTHY
2026-03-15 08:00:01.416,0.18044,-0.22934,-0.01737,NORMAL_HEALTHY
2026-03-15 08:00:01.417,0.12696,-0.22994,-0.11967,NORMAL_HEALTHY
2026-03-15 08:00:01.418,0.08899,-0.20283,-0.13474,NORMAL_HEALTHY
2026-03-15 08:00:01.419,0.10975,-0.25529,-0.1584,NORMAL_HEALTHY
2026-03-15 08:00:01.420,0.04988,-0.26506,-0.12067,NORMAL_HEALTHY
2026-03-15 08:00:01.421,-0.05312,-0.25394,-0.14819,NORMAL_HEALTHY
2026-03-15 08:00:01.422,-0.06275,-0.33165,-0.22124,NORMAL_HEALTHY
2026-03-15 08:00:01.423,-0.06995,-0.24446,-0.21504,NORMAL_HEALTHY
2026-03-15 08:00:01.424,-0.22372,-0.27278,-0.28,NORMAL_HEALTHY
2026-03-15 08:00:01.425,-0.20005,-0.2358,-0.25284,NORMAL_HEALTHY
2026-03-15 08:00:01.426,-0.23663,-0.17319,-0.15204,NORMAL_HEALTHY
2026-03-15 08:00:01.427,-0.34497,-0.11202,-0.1932,NORMAL_HEALTHY
2026-03-15 08:00:01.428,-0.34097,-0.1194,-0.24006,NORMAL_HEALTHY
2026-03-15 08:00:01.429,-0.32018,-0.02484,-0.1937,NORMAL_HEALTHY
2026-03-15 08:00:01.430,-0.32457,-0.06291,-0.25117,NORMAL_HEALTHY
2026-03-15 08:00:01.431,-0.37234,0.05538,-0.2302,NORMAL_HEALTHY
2026-03-15 08:00:01.432,-0.41648,0.0612,-0.18199,NORMAL_HEALTHY
2026-03-15 08:00:01.433,-0.39395,0.09083,-0.1598,NORMAL_HEALTHY
2026-03-15 08:00:01.434,-0.38179,0.19097,-0.11683,NORMAL_HEALTHY
2026-03-15 08:00:01.435,-0.37988,0.18359,-0.00037,NORMAL_HEALTHY
2026-03-15 08:00:01.436,-0.2655,0.23473,0.02319,NORMAL_HEALTHY
2026-03-15 08:00:01.437,-0.28866,0.31233,0.08338,NORMAL_HEALTHY
2026-03-15 08:00:01.438,-0.15948,0.36179,0.07751,NORMAL_HEALTHY
2026-03-15 08:00:01.439,-0.01458,0.34284,0.14891,NORMAL_HEALTHY
2026-03-15 08:00:01.440,-0.00099,0.33757,0.24194,NORMAL_HEALTHY
2026-03-15 08:00:01.441,0.01714,0.30387,0.26722,NORMAL_HEALTHY
2026-03-15 08:00:01.442,0.10924,0.35731,0.31407,NORMAL_HEALTHY
2026-03-15 08:00:01.443,0.18128,0.32026,0.22893,NORMAL_HEALTHY
2026-03-15 08:00:01.444,0.29339,0.26295,0.29128,NORMAL_HEALTHY
2026-03-15 08:00:01.445,0.26771,0.13977,0.2886,NORMAL_HEALTHY
2026-03-15 08:00:01.446,0.22992,0.14759,0.29161,NORMAL_HEALTHY
2026-03-15 08:00:01.447,0.36392,0.19164,0.27464,NORMAL_HEALTHY
2026-03-15 08:00:01.448,0.33103,0.05699,0.21089,NORMAL_HEALTHY
2026-03-15 08:00:01.449,0.28281,-0.03587,0.1619,NORMAL_HEALTHY
2026-03-15 08:00:01.450,0.24819,-0.04261,0.13854,NORMAL_HEALTHY
2026-03-15 08:00:01.451,0.24582,-0.0718,0.13632,NORMAL_HEALTHY
2026-03-15 08:00:01.452,0.31336,-0.14181,0.09563,NORMAL_HEALTHY
2026-03-15 08:00:01.453,0.30339,-0.14823,0.01055,NORMAL_HEALTHY
2026-03-15 08:00:01.454,0.24706,-0.13785,-0.0153,NORMAL_HEALTHY
2026-03-15 08:00:01.455,0.29988,-0.2327,-0.02485,NORMAL_HEALTHY
2026-03-15 08:00:01.456,0.12217,-0.2174,-0.11599,NORMAL_HEALTHY
2026-03-15 08:00:01.457,0.08912,-0.28526,-0.07672,NORMAL_HEALTHY
2026-03-15 08:00:01.458,0.12702,-0.21938,-0.18849,NORMAL_HEALTHY
2026-03-15 08:00:01.459,0.14063,-0.23885,-0.1545,NORMAL_HEALTHY
2026-03-15 08:00:01.460,0.00786,-0.24539,-0.17059,NORMAL_HEALTHY
2026-03-15 08:00:01.461,-0.02863,-0.27721,-0.17962,NORMAL_HEALTHY
2026-03-15 08:00:01.462,-0.11161,-0.30773,-0.17689,NORMAL_HEALTHY
2026-03-15 08:00:01.463,-0.08716,-0.21696,-0.16801,NORMAL_HEALTHY
2026-03-15 08:00:01.464,-0.13958,-0.24953,-0.17985,NORMAL_HEALTHY
2026-03-15 08:00:01.465,-0.26286,-0.24864,-0.25276,NORMAL_HEALTHY
2026-03-15 08:00:01.466,-0.17922,-0.14859,-0.20824,NORMAL_HEALTHY
2026-03-15 08:00:01.467,-0.21578,-0.19866,-0.21506,NORMAL_HEALTHY
2026-03-15 08:00:01.468,-0.30827,-0.09204,-0.22808,NORMAL_HEALTHY
2026-03-15 08:00:01.469,-0.34871,-0.06599,-0.18423,NORMAL_HEALTHY
2026-03-15 08:00:01.470,-0.38342,-0.04722,-0.23627,NORMAL_HEALTHY
2026-03-15 08:00:01.471,-0.48682,0.01262,-0.15544,NORMAL_HEALTHY
2026-03-15 08:00:01.472,-0.35063,-0.02703,-0.1598,NORMAL_HEALTHY
2026-03-15 08:00:01.473,-0.46524,0.16704,-0.15002,NORMAL_HEALTHY
2026-03-15 08:00:01.474,-0.27032,0.20128,-0.10259,NORMAL_HEALTHY
2026-03-15 08:00:01.475,-0.35663,0.22526,-0.05554,NORMAL_HEALTHY
2026-03-15 08:00:01.476,-0.25053,0.23395,-0.0407,NORMAL_HEALTHY
2026-03-15 08:00:01.477,-0.31289,0.30094,0.05031,NORMAL_HEALTHY
2026-03-15 08:00:01.478,-0.16667,0.34862,0.15805,NORMAL_HEALTHY
2026-03-15 08:00:01.479,-0.0846,0.3218,0.1782,NORMAL_HEALTHY
2026-03-15 08:00:01.480,-0.06785,0.35161,0.21854,NORMAL_HEALTHY
2026-03-15 08:00:01.481,0.10499,0.25397,0.20431,NORMAL_HEALTHY
2026-03-15 08:00:01.482,0.0951,0.32329,0.27142,NORMAL_HEALTHY
2026-03-15 08:00:01.483,0.27621,0.27027,0.25189,NORMAL_HEALTHY
2026-03-15 08:00:01.484,0.31314,0.26708,0.3191,NORMAL_HEALTHY
2026-03-15 08:00:01.485,0.31442,0.16119,0.22433,NORMAL_HEALTHY
2026-03-15 08:00:01.486,0.25551,0.18921,0.30027,NORMAL_HEALTHY
2026-03-15 08:00:01.487,0.44679,0.14466,0.27946,NORMAL_HEALTHY
2026-03-15 08:00:01.488,0.33473,0.00668,0.2423,NORMAL_HEALTHY
2026-03-15 08:00:01.489,0.3828,0.00866,0.19508,NORMAL_HEALTHY
2026-03-15 08:00:01.490,0.36616,0.00994,0.19258,NORMAL_HEALTHY
2026-03-15 08:00:01.491,0.35668,-0.05303,0.12926,NORMAL_HEALTHY
2026-03-15 08:00:01.492,0.27895,-0.09588,0.02612,NORMAL_HEALTHY
2026-03-15 08:00:01.493,0.32207,-0.21206,0.04941,NORMAL_HEALTHY
2026-03-15 08:00:01.494,0.19097,-0.16514,0.00439,NORMAL_HEALTHY
2026-03-15 08:00:01.495,0.11525,-0.19248,-0.04621,NORMAL_HEALTHY
2026-03-15 08:00:01.496,0.19985,-0.22684,-0.04117,NORMAL_HEALTHY
2026-03-15 08:00:01.497,0.06854,-0.26389,-0.09751,NORMAL_HEALTHY
2026-03-15 08:00:01.498,0.12013,-0.17555,-0.13366,NORMAL_HEALTHY
2026-03-15 08:00:01.499,0.09237,-0.34361,-0.16912,NORMAL_HEALTHY
2026-03-15 08:00:01.500,-0.04794,-0.31036,-0.20268,NORMAL_HEALTHY
2026-03-15 08:00:01.501,-0.01788,-0.26049,-0.15219,NORMAL_HEALTHY
2026-03-15 08:00:01.502,-0.04277,-0.23555,-0.15898,NORMAL_HEALTHY
2026-03-15 08:00:01.503,-0.1199,-0.28929,-0.15969,NORMAL_HEALTHY
2026-03-15 08:00:01.504,-0.18525,-0.26666,-0.21547,NORMAL_HEALTHY
2026-03-15 08:00:01.505,-0.24063,-0.22811,-0.20697,NORMAL_HEALTHY
2026-03-15 08:00:01.506,-0.21581,-0.22681,-0.24237,NORMAL_HEALTHY
2026-03-15 08:00:01.507,-0.21566,-0.1402,-0.15463,NORMAL_HEALTHY
2026-03-15 08:00:01.508,-0.243,-0.0794,-0.27262,NORMAL_HEALTHY
2026-03-15 08:00:01.509,-0.29127,-0.09124,-0.23418,NORMAL_HEALTHY
2026-03-15 08:00:01.510,-0.3416,-0.00445,-0.1817,NORMAL_HEALTHY
2026-03-15 08:00:01.511,-0.40584,0.03565,-0.19907,NORMAL_HEALTHY
2026-03-15 08:00:01.512,-0.35289,0.04294,-0.15519,NORMAL_HEALTHY
2026-03-15 08:00:01.513,-0.31601,0.06462,-0.04392,NORMAL_HEALTHY
2026-03-15 08:00:01.514,-0.42414,0.13568,-0.05811,NORMAL_HEALTHY
2026-03-15 08:00:01.515,-0.27077,0.20609,-0.02799,NORMAL_HEALTHY
2026-03-15 08:00:01.516,-0.23513,0.24465,0.0704,NORMAL_HEALTHY
2026-03-15 08:00:01.517,-0.1594,0.3284,0.03614,NORMAL_HEALTHY
2026-03-15 08:00:01.518,-0.14298,0.30627,0.08178,NORMAL_HEALTHY
2026-03-15 08:00:01.519,-0.05297,0.31343,0.18363,NORMAL_HEALTHY
